"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   ,     "rms[nu]"    
          0,           0,       11140,      -7.025378891,      -3.245628927,      -4.973486113,       -1.57635349,      -6.693340263
          0,           0,       11141,      -7.025475025,      -3.245727562,      -4.973578478,      -1.576449537,      -6.693409306
          0,           0,       11142,      -7.025571173,      -3.245826199,      -4.973671653,        -1.5765456,      -6.693478355
          0,           0,       11143,       -7.02566733,      -3.245924836,      -4.973764463,      -1.576641651,      -6.693547408
          0,           0,       11144,      -7.025763445,      -3.246023476,      -4.973857458,      -1.576737673,      -6.693616465
          0,           0,       11145,      -7.025859451,      -3.246122114,      -4.973949954,      -1.576833569,      -6.693685527
          0,           0,       11146,      -7.025955282,      -3.246220751,      -4.974043768,      -1.576929262,      -6.693754594
          0,           0,       11147,      -7.026051441,      -3.246319388,      -4.974137255,      -1.577025292,      -6.693823665
          0,           0,       11148,      -7.026147643,      -3.246418025,      -4.974228032,      -1.577121365,      -6.693892741
          0,           0,       11149,      -7.026243755,      -3.246516663,      -4.974320643,      -1.577217357,      -6.693961822
          0,           0,       11150,      -7.026339962,      -3.246615301,      -4.974413606,      -1.577313457,      -6.694030907
          0,           0,       11151,      -7.026436165,      -3.246713941,      -4.974505308,      -1.577409544,      -6.694099997
          0,           0,       11152,      -7.026532462,      -3.246812582,      -4.974596821,      -1.577505737,      -6.694169091
          0,           0,       11153,      -7.026628671,      -3.246911225,      -4.974688799,      -1.577601858,       -6.69423819
          0,           0,       11154,      -7.026724954,      -3.247009869,      -4.974780803,      -1.577698033,      -6.694307293
          0,           0,       11155,      -7.026821334,      -3.247108515,      -4.974872643,      -1.577794315,      -6.694376402
          0,           0,       11156,      -7.026917657,      -3.247207162,      -4.974964342,      -1.577890533,      -6.694445515
          0,           0,       11157,       -7.02701399,       -3.24730581,      -4.975056569,      -1.577986791,      -6.694514632
          0,           0,       11158,      -7.027110365,      -3.247404461,      -4.975148372,      -1.578083069,      -6.694583754
          0,           0,       11159,      -7.027206754,      -3.247503113,      -4.975240679,      -1.578179363,      -6.694652881
          0,           0,       11160,      -7.027303145,      -3.247601768,      -4.975332788,      -1.578275669,      -6.694722013
          0,           0,       11161,      -7.027399525,      -3.247700423,      -4.975425374,       -1.57837197,      -6.694791149
          0,           0,       11162,      -7.027495917,      -3.247799081,      -4.975517562,      -1.578468269,       -6.69486029
          0,           0,       11163,      -7.027592381,      -3.247897741,      -4.975610027,      -1.578564649,      -6.694929436
          0,           0,       11164,      -7.027688802,      -3.247996402,      -4.975702693,      -1.578660992,      -6.694998587
          0,           0,       11165,      -7.027785175,      -3.248095065,        -4.9757953,      -1.578757288,      -6.695067742
          0,           0,       11166,      -7.027881597,       -3.24819373,      -4.975887768,      -1.578853613,      -6.695136902
          0,           0,       11167,      -7.027978014,      -3.248292397,      -4.975980323,      -1.578949949,      -6.695206066
          0,           0,       11168,       -7.02807438,      -3.248391066,      -4.976073019,      -1.579046242,      -6.695275236
          0,           0,       11169,      -7.028170818,      -3.248489737,      -4.976165875,       -1.57914258,       -6.69534441
          0,           0,       11170,      -7.028267193,      -3.248588409,      -4.976258695,      -1.579238878,      -6.695413589
          0,           0,       11171,      -7.028363632,      -3.248687084,      -4.976351294,      -1.579335225,      -6.695482773
          0,           0,       11172,       -7.02846001,      -3.248785761,      -4.976444279,      -1.579431515,      -6.695551961
          0,           0,       11173,      -7.028556326,      -3.248884439,      -4.976537011,      -1.579527744,      -6.695621155
          0,           0,       11174,      -7.028652695,      -3.248983119,      -4.976630076,      -1.579624026,      -6.695690353
          0,           0,       11175,      -7.028749058,      -3.249081801,      -4.976723186,      -1.579720301,      -6.695759556
          0,           0,       11176,      -7.028845418,      -3.249180485,      -4.976816196,      -1.579816568,      -6.695828763
          0,           0,       11177,      -7.028941704,      -3.249279171,      -4.976909536,       -1.57991277,      -6.695897976
          0,           0,       11178,      -7.029038032,      -3.249377859,      -4.977003025,      -1.580009008,      -6.695967193
          0,           0,       11179,      -7.029134381,      -3.249476549,      -4.977096157,      -1.580105279,      -6.696036415
          0,           0,       11180,      -7.029230696,      -3.249575241,      -4.977189244,      -1.580201503,      -6.696105642
          0,           0,       11181,      -7.029327007,      -3.249673935,      -4.977283208,      -1.580297722,      -6.696174874
          0,           0,       11182,      -7.029423325,       -3.24977263,      -4.977376989,      -1.580393962,       -6.69624411
          0,           0,       11183,      -7.029519642,      -3.249871327,      -4.977470355,       -1.58049019,      -6.696313351
          0,           0,       11184,      -7.029615999,      -3.249970027,       -4.97756421,      -1.580586463,      -6.696382597
          0,           0,       11185,      -7.029712279,      -3.250068727,       -4.97765811,      -1.580682666,      -6.696451848
          0,           0,       11186,      -7.029808642,       -3.25016743,      -4.977751977,      -1.580778934,      -6.696521104
          0,           0,       11187,       -7.02990493,      -3.250266134,      -4.977845944,       -1.58087514,      -6.696590365
          0,           0,       11188,      -7.030001315,       -3.25036484,      -4.977939953,      -1.580971442,       -6.69665963
          0,           0,       11189,      -7.030097642,      -3.250463548,      -4.978033831,      -1.581067683,        -6.6967289
          0,           0,       11190,      -7.030193975,      -3.250562257,      -4.978127912,      -1.581163925,      -6.696798175
          0,           0,       11191,      -7.030290355,      -3.250660967,      -4.978222206,      -1.581260219,      -6.696867455
          0,           0,       11192,      -7.030386692,      -3.250759679,      -4.978316433,      -1.581356461,       -6.69693674
          0,           0,       11193,      -7.030483016,      -3.250858393,      -4.978410239,      -1.581452703,      -6.697006029
          0,           0,       11194,      -7.030579388,      -3.250957108,      -4.978504853,      -1.581548983,      -6.697075324
          0,           0,       11195,      -7.030675742,      -3.251055824,      -4.978598943,      -1.581645239,      -6.697144623
          0,           0,       11196,       -7.03077214,      -3.251154542,      -4.978693095,      -1.581741545,      -6.697213927
          0,           0,       11197,      -7.030868442,      -3.251253261,      -4.978787433,      -1.581837763,      -6.697283236
          0,           0,       11198,      -7.030964818,      -3.251351982,      -4.978881647,      -1.581934049,       -6.69735255
          0,           0,       11199,      -7.031061194,      -3.251450704,      -4.978976092,      -1.582030326,      -6.697421869
          0,           0,       11200,      -7.031157561,      -3.251549427,      -4.979070468,      -1.582126618,      -6.697491192
          0,           0,       11201,      -7.031253944,      -3.251648152,      -4.979164407,      -1.582222899,       -6.69756052
          0,           0,       11202,       -7.03135035,      -3.251746879,       -4.97925898,      -1.582319216,      -6.697629854
          0,           0,       11203,      -7.031446734,      -3.251845607,      -4.979353324,      -1.582415516,      -6.697699192
          0,           0,       11204,      -7.031543124,      -3.251944336,       -4.97944777,       -1.58251181,      -6.697768535
          0,           0,       11205,       -7.03163953,      -3.252043067,      -4.979542059,       -1.58260814,      -6.697837882
          0,           0,       11206,      -7.031735926,      -3.252141799,      -4.979637048,      -1.582704471,      -6.697907235
          0,           0,       11207,      -7.031832269,      -3.252240533,      -4.979731219,      -1.582800744,      -6.697976592
          0,           0,       11208,      -7.031928664,      -3.252339268,      -4.979825651,      -1.582897058,      -6.698045955
          0,           0,       11209,      -7.032025076,      -3.252438005,       -4.97991995,      -1.582993382,      -6.698115322
          0,           0,       11210,      -7.032121469,      -3.252536743,       -4.98001476,      -1.583089682,      -6.698184694
          0,           0,       11211,      -7.032217875,      -3.252635482,      -4.980109225,      -1.583185988,      -6.698254071
          0,           0,       11212,      -7.032314232,      -3.252734223,      -4.980203694,       -1.58328226,      -6.698323453
          0,           0,       11213,      -7.032410625,      -3.252832965,      -4.980297876,      -1.583378567,      -6.698392839
          0,           0,       11214,      -7.032507068,       -3.25293171,      -4.980392477,      -1.583474923,      -6.698462231
          0,           0,       11215,      -7.032603492,      -3.253030456,      -4.980487124,      -1.583571273,      -6.698531627
          0,           0,       11216,      -7.032699951,      -3.253129203,      -4.980581737,      -1.583667651,      -6.698601028
          0,           0,       11217,       -7.03279635,      -3.253227953,      -4.980676374,      -1.583763958,      -6.698670434
          0,           0,       11218,      -7.032892736,      -3.253326705,      -4.980771072,      -1.583860233,      -6.698739845
          0,           0,       11219,      -7.032989286,      -3.253425457,      -4.980865202,      -1.583956709,      -6.698809261
          0,           0,       11220,      -7.033085841,      -3.253524211,      -4.980959311,      -1.584053177,      -6.698878682
          0,           0,       11221,      -7.033182318,      -3.253622966,      -4.981053712,      -1.584149585,      -6.698948107
          0,           0,       11222,      -7.033278786,      -3.253721723,       -4.98114792,      -1.584245975,      -6.699017538
          0,           0,       11223,      -7.033375302,      -3.253820481,      -4.981242304,      -1.584342382,      -6.699086973
          0,           0,       11224,      -7.033471716,       -3.25391924,      -4.981335948,      -1.584438715,      -6.699156413
          0,           0,       11225,      -7.033568094,      -3.254018001,       -4.98142998,      -1.584535009,      -6.699225858
          0,           0,       11226,      -7.033664403,      -3.254116762,      -4.981524138,       -1.58463121,      -6.699295308
          0,           0,       11227,      -7.033760693,      -3.254215525,      -4.981618068,        -1.5847274,      -6.699364763
          0,           0,       11228,      -7.033856953,      -3.254314289,       -4.98171238,      -1.584823571,      -6.699434223
          0,           0,       11229,      -7.033953183,      -3.254413054,      -4.981806613,      -1.584919707,      -6.699503687
          0,           0,       11230,       -7.03404954,      -3.254511821,      -4.981901071,      -1.585015973,      -6.699573157
          0,           0,       11231,      -7.034145811,       -3.25461059,      -4.981995757,      -1.585112163,      -6.699642631
          0,           0,       11232,      -7.034242195,      -3.254709361,      -4.982090177,      -1.585208449,       -6.69971211
          0,           0,       11233,      -7.034338586,      -3.254808133,      -4.982185516,      -1.585304762,      -6.699781594
          0,           0,       11234,      -7.034435057,      -3.254906907,      -4.982280268,      -1.585401151,      -6.699851082
          0,           0,       11235,      -7.034531469,      -3.255005682,      -4.982375286,       -1.58549748,      -6.699920576
          0,           0,       11236,      -7.034627921,      -3.255104459,      -4.982470252,       -1.58559385,      -6.699990074
          0,           0,       11237,      -7.034724428,      -3.255203238,      -4.982565061,      -1.585690284,      -6.700059577
          0,           0,       11238,      -7.034820912,      -3.255302018,      -4.982660637,      -1.585786681,      -6.700129085
          0,           0,       11239,      -7.034917334,      -3.255400799,      -4.982755623,      -1.585883028,      -6.700198598
          0,           0,       11240,       -7.03501379,      -3.255499582,       -4.98285027,      -1.585979405,      -6.700268116
          0,           0,       11241,      -7.035110286,      -3.255598367,      -4.982945902,      -1.586075818,      -6.700337638
          0,           0,       11242,      -7.035206711,      -3.255697152,      -4.983040663,      -1.586172151,      -6.700407166
          0,           0,       11243,      -7.035303184,       -3.25579594,      -4.983135404,      -1.586268542,      -6.700476698
          0,           0,       11244,      -7.035399616,      -3.255894729,       -4.98323049,      -1.586364901,      -6.700546235
          0,           0,       11245,      -7.035496126,      -3.255993519,       -4.98332507,      -1.586461326,      -6.700615777
          0,           0,       11246,      -7.035592571,       -3.25609231,      -4.983420098,      -1.586557696,      -6.700685324
          0,           0,       11247,      -7.035689041,      -3.256191104,      -4.983514497,      -1.586654093,      -6.700754875
          0,           0,       11248,      -7.035785488,      -3.256289898,      -4.983608934,      -1.586750455,      -6.700824432
          0,           0,       11249,      -7.035881963,      -3.256388694,      -4.983703825,      -1.586846848,      -6.700893993
          0,           0,       11250,      -7.035978402,      -3.256487492,      -4.983798352,      -1.586943213,      -6.700963559
          0,           0,       11251,      -7.036074826,       -3.25658629,      -4.983892436,      -1.587039567,       -6.70103313
          0,           0,       11252,      -7.036171318,      -3.256685091,      -4.983987182,      -1.587135975,      -6.701102706
          0,           0,       11253,      -7.036267766,      -3.256783892,      -4.984081495,      -1.587232334,      -6.701172286
          0,           0,       11254,      -7.036364208,      -3.256882696,      -4.984175949,      -1.587328706,      -6.701241872
          0,           0,       11255,      -7.036460641,        -3.2569815,      -4.984270583,      -1.587425063,      -6.701311462
          0,           0,       11256,       -7.03655713,      -3.257080306,      -4.984365231,       -1.58752146,      -6.701381057
          0,           0,       11257,      -7.036653548,      -3.257179113,      -4.984459176,      -1.587617796,      -6.701450657
          0,           0,       11258,      -7.036750047,      -3.257277922,      -4.984554066,      -1.587714219,      -6.701520261
          0,           0,       11259,      -7.036846443,      -3.257376732,      -4.984649061,      -1.587810532,      -6.701589871
          0,           0,       11260,      -7.036942889,      -3.257475544,      -4.984743076,       -1.58790689,      -6.701659485
          0,           0,       11261,      -7.037039344,      -3.257574357,      -4.984838104,      -1.588003273,      -6.701729104
          0,           0,       11262,      -7.037135798,      -3.257673171,      -4.984932654,      -1.588099643,      -6.701798728
          0,           0,       11263,      -7.037232236,      -3.257771987,      -4.985027411,      -1.588196002,      -6.701868357
          0,           0,       11264,      -7.037328673,      -3.257870804,      -4.985121889,      -1.588292352,       -6.70193799
          0,           0,       11265,      -7.037425131,      -3.257969623,      -4.985216657,       -1.58838872,      -6.702007629
          0,           0,       11266,       -7.03752158,      -3.258068444,      -4.985310928,      -1.588485094,      -6.702077272
          0,           0,       11267,      -7.037618034,      -3.258167265,      -4.985405822,      -1.588581469,       -6.70214692
          0,           0,       11268,      -7.037714498,      -3.258266088,      -4.985499924,      -1.588677843,      -6.702216573
          0,           0,       11269,      -7.037810976,      -3.258364913,       -4.98559472,      -1.588774238,       -6.70228623
          0,           0,       11270,      -7.037907426,      -3.258463738,      -4.985689229,      -1.588870593,      -6.702355893
          0,           0,       11271,      -7.038003868,      -3.258562566,      -4.985782951,      -1.588966952,       -6.70242556
          0,           0,       11272,      -7.038100407,      -3.258661395,      -4.985877429,      -1.589063409,      -6.702495232
          0,           0,       11273,      -7.038196929,      -3.258760225,      -4.985971819,      -1.589159861,      -6.702564908
          0,           0,       11274,      -7.038293459,      -3.258859058,      -4.986065102,      -1.589256332,       -6.70263459
          0,           0,       11275,      -7.038390052,      -3.258957891,      -4.986158701,      -1.589352874,      -6.702704276
          0,           0,       11276,      -7.038486632,      -3.259056727,      -4.986252208,      -1.589449396,      -6.702773967
          0,           0,       11277,      -7.038583188,      -3.259155563,      -4.986345743,      -1.589545904,      -6.702843663
          0,           0,       11278,      -7.038679725,      -3.259254401,       -4.98643921,      -1.589642369,      -6.702913364
          0,           0,       11279,      -7.038776282,       -3.25935324,       -4.98653283,       -1.58973885,      -6.702983069
          0,           0,       11280,      -7.038872817,      -3.259452081,      -4.986626062,      -1.589835301,       -6.70305278
          0,           0,       11281,        -7.0389693,      -3.259550922,      -4.986719921,      -1.589931688,      -6.703122495
          0,           0,       11282,      -7.039065795,      -3.259649765,      -4.986813877,      -1.590028085,      -6.703192215
          0,           0,       11283,      -7.039162208,      -3.259748609,      -4.986907383,      -1.590124394,       -6.70326194
          0,           0,       11284,      -7.039258646,      -3.259847454,      -4.987001313,      -1.590220722,      -6.703331669
          0,           0,       11285,      -7.039355075,      -3.259946301,      -4.987095066,      -1.590317037,      -6.703401403
          0,           0,       11286,      -7.039451476,      -3.260045148,      -4.987188993,      -1.590413339,      -6.703471143
          0,           0,       11287,      -7.039547901,      -3.260143997,      -4.987282932,      -1.590509639,      -6.703540886
          0,           0,       11288,      -7.039644296,      -3.260242848,      -4.987376459,      -1.590605934,      -6.703610635
          0,           0,       11289,      -7.039740681,        -3.2603417,      -4.987470295,      -1.590702208,      -6.703680389
          0,           0,       11290,      -7.039837094,      -3.260440553,      -4.987564099,      -1.590798512,      -6.703750147
          0,           0,       11291,      -7.039933469,      -3.260539408,      -4.987657038,      -1.590894784,       -6.70381991
          0,           0,       11292,       -7.04002994,      -3.260638264,      -4.987750948,      -1.590991147,      -6.703889678
          0,           0,       11293,      -7.040126317,      -3.260737121,      -4.987844306,      -1.591087414,       -6.70395945
          0,           0,       11294,      -7.040222755,       -3.26083598,      -4.987937341,      -1.591183742,      -6.704029227
          0,           0,       11295,      -7.040319182,       -3.26093484,      -4.988030652,      -1.591280077,       -6.70409901
          0,           0,       11296,      -7.040415621,      -3.261033702,      -4.988124062,      -1.591376403,      -6.704168796
          0,           0,       11297,      -7.040512077,      -3.261132565,      -4.988216859,      -1.591472765,      -6.704238588
          0,           0,       11298,      -7.040608528,      -3.261231429,      -4.988309781,      -1.591569103,      -6.704308384
          0,           0,       11299,       -7.04070499,      -3.261330295,        -4.9884032,      -1.591665456,      -6.704378186
          0,           0,       11300,      -7.040801425,      -3.261429163,      -4.988495949,      -1.591761794,      -6.704447991
          0,           0,       11301,      -7.040897892,      -3.261528031,      -4.988588565,      -1.591858167,      -6.704517802
          0,           0,       11302,      -7.040994398,      -3.261626901,      -4.988681589,      -1.591954553,      -6.704587618
          0,           0,       11303,       -7.04109085,      -3.261725773,       -4.98877447,      -1.592050916,      -6.704657438
          0,           0,       11304,      -7.041187349,      -3.261824646,      -4.988866935,      -1.592147303,      -6.704727263
          0,           0,       11305,      -7.041283829,       -3.26192352,      -4.988959398,      -1.592243682,      -6.704797093
          0,           0,       11306,      -7.041380381,      -3.262022396,      -4.989052093,      -1.592340138,      -6.704866927
          0,           0,       11307,       -7.04147682,      -3.262121272,      -4.989145127,      -1.592436471,      -6.704936766
          0,           0,       11308,        -7.0415733,      -3.262220151,      -4.989237375,       -1.59253285,       -6.70500661
          0,           0,       11309,      -7.041669841,       -3.26231903,      -4.989330057,       -1.59262929,      -6.705076459
          0,           0,       11310,      -7.041766363,      -3.262417911,      -4.989422277,        -1.5927257,      -6.705146313
          0,           0,       11311,      -7.041862885,      -3.262516794,       -4.98951451,      -1.592822124,      -6.705216171
          0,           0,       11312,      -7.041959389,      -3.262615678,      -4.989607002,      -1.592918528,      -6.705286034
          0,           0,       11313,      -7.042055938,      -3.262714563,      -4.989699476,      -1.593014976,      -6.705355902
          0,           0,       11314,      -7.042152456,      -3.262813449,       -4.98979148,      -1.593111389,      -6.705425775
          0,           0,       11315,      -7.042249012,      -3.262912337,      -4.989883862,      -1.593207847,      -6.705495652
          0,           0,       11316,      -7.042345533,      -3.263011227,      -4.989976343,       -1.59330426,      -6.705565534
          0,           0,       11317,      -7.042442084,      -3.263110117,       -4.99006822,      -1.593400699,      -6.705635421
          0,           0,       11318,      -7.042538598,      -3.263209009,      -4.990160095,      -1.593497114,      -6.705705313
          0,           0,       11319,      -7.042635206,      -3.263307902,      -4.990252693,      -1.593593624,      -6.705775209
          0,           0,       11320,      -7.042731732,      -3.263406797,      -4.990344594,      -1.593690037,       -6.70584511
          0,           0,       11321,      -7.042828277,      -3.263505693,      -4.990436544,      -1.593786478,      -6.705915016
          0,           0,       11322,      -7.042924848,       -3.26360459,      -4.990528565,      -1.593882956,      -6.705984927
          0,           0,       11323,      -7.043021414,      -3.263703489,      -4.990620614,      -1.593979403,      -6.706054842
          0,           0,       11324,      -7.043118015,      -3.263802389,      -4.990712348,      -1.594075898,      -6.706124762
          0,           0,       11325,      -7.043214513,       -3.26390129,      -4.990803988,      -1.594172285,      -6.706194687
          0,           0,       11326,      -7.043311164,      -3.264000193,      -4.990895902,      -1.594268824,      -6.706264617
          0,           0,       11327,      -7.043407735,      -3.264099097,      -4.990987703,       -1.59436528,      -6.706334551
          0,           0,       11328,      -7.043504319,      -3.264198002,      -4.991079447,      -1.594461749,       -6.70640449
          0,           0,       11329,      -7.043600898,      -3.264296909,      -4.991171389,      -1.594558213,      -6.706474434
          0,           0,       11330,      -7.043697457,      -3.264395816,      -4.991262773,      -1.594654645,      -6.706544383
          0,           0,       11331,       -7.04379404,      -3.264494725,      -4.991354424,      -1.594751114,      -6.706614336
          0,           0,       11332,      -7.043890602,      -3.264593636,      -4.991446272,       -1.59484756,      -6.706684295
          0,           0,       11333,      -7.043987153,      -3.264692547,      -4.991537777,      -1.594943984,      -6.706754258
          0,           0,       11334,       -7.04408371,       -3.26479146,      -4.991629152,      -1.595040424,      -6.706824225
          0,           0,       11335,       -7.04418031,      -3.264890374,      -4.991720716,      -1.595136913,      -6.706894198
          0,           0,       11336,      -7.044276897,       -3.26498929,      -4.991812364,       -1.59523338,      -6.706964175
          0,           0,       11337,      -7.044373478,      -3.265088207,      -4.991903914,      -1.595329836,      -6.707034157
          0,           0,       11338,      -7.044470015,      -3.265187125,      -4.991995156,      -1.595426267,      -6.707104143
          0,           0,       11339,      -7.044566604,      -3.265286044,       -4.99208629,      -1.595522728,      -6.707174135
          0,           0,       11340,      -7.044663189,      -3.265384965,      -4.992178168,      -1.595619201,      -6.707244131
          0,           0,       11341,      -7.044759753,      -3.265483887,      -4.992269302,      -1.595715655,      -6.707314132
          0,           0,       11342,      -7.044856314,      -3.265582811,      -4.992360497,      -1.595812086,      -6.707384137
          0,           0,       11343,      -7.044952964,      -3.265681735,      -4.992451685,       -1.59590861,      -6.707454148
          0,           0,       11344,      -7.045049512,      -3.265780661,      -4.992543009,      -1.596005045,      -6.707524163
          0,           0,       11345,      -7.045145896,      -3.265879587,      -4.992634568,      -1.596101281,      -6.707594182
          0,           0,       11346,      -7.045241913,      -3.265978512,      -4.992725161,      -1.596197088,      -6.707664207
          0,           0,       11347,      -7.045338066,      -3.266077438,      -4.992814518,      -1.596292992,      -6.707734237
          0,           0,       11348,      -7.045434082,      -3.266176365,      -4.992903461,      -1.596388725,      -6.707804271
          0,           0,       11349,      -7.045529977,      -3.266275292,      -4.992992881,      -1.596484362,       -6.70787431
          0,           0,       11350,      -7.045625953,      -3.266374221,      -4.993081601,      -1.596580075,      -6.707944354
          0,           0,       11351,      -7.045721974,      -3.266473152,      -4.993170889,      -1.596675881,      -6.708014402
          0,           0,       11352,       -7.04581804,      -3.266572085,      -4.993260232,      -1.596771756,      -6.708084455
          0,           0,       11353,      -7.045914269,       -3.26667102,      -4.993350504,      -1.596867824,      -6.708154513
          0,           0,       11354,      -7.046010523,      -3.266769956,        -4.9934408,      -1.596963951,      -6.708224575
          0,           0,       11355,      -7.046106975,      -3.266868896,      -4.993531239,      -1.597060291,      -6.708294641
          0,           0,       11356,      -7.046203532,      -3.266967837,      -4.993622517,      -1.597156767,      -6.708364712
          0,           0,       11357,      -7.046300288,      -3.267066781,      -4.993714401,      -1.597253435,      -6.708434788
          0,           0,       11358,      -7.046397012,      -3.267165726,      -4.993806163,      -1.597350095,      -6.708504869
          0,           0,       11359,      -7.046493901,      -3.267264674,      -4.993897573,      -1.597446902,      -6.708574953
          0,           0,       11360,      -7.046590864,      -3.267363623,      -4.993989824,      -1.597543789,      -6.708645043
          0,           0,       11361,      -7.046687794,      -3.267462575,      -4.994081572,      -1.597640633,      -6.708715137
          0,           0,       11362,      -7.046784815,      -3.267561527,      -4.994173435,      -1.597737563,      -6.708785236
          0,           0,       11363,      -7.046881889,      -3.267660481,      -4.994265538,      -1.597834531,      -6.708855339
          0,           0,       11364,      -7.046978859,      -3.267759436,      -4.994357089,        -1.5979314,      -6.708925447
          0,           0,       11365,      -7.047075881,      -3.267858393,      -4.994448533,      -1.598028312,       -6.70899556
          0,           0,       11366,      -7.047172913,      -3.267957351,      -4.994540576,      -1.598125227,      -6.709065677
          0,           0,       11367,      -7.047269913,       -3.26805631,      -4.994632017,      -1.598222093,      -6.709135799
          0,           0,       11368,      -7.047366909,       -3.26815527,      -4.994723356,      -1.598318959,      -6.709205925
          0,           0,       11369,      -7.047463822,      -3.268254232,      -4.994815093,      -1.598415749,      -6.709276056
          0,           0,       11370,      -7.047560816,      -3.268353195,      -4.994906275,      -1.598512601,      -6.709346192
          0,           0,       11371,      -7.047657696,      -3.268452158,      -4.994997643,      -1.598609332,      -6.709416333
          0,           0,       11372,      -7.047754621,      -3.268551123,       -4.99508923,      -1.598706118,      -6.709486478
          0,           0,       11373,       -7.04785148,      -3.268650089,      -4.995180786,      -1.598802828,      -6.709556628
          0,           0,       11374,      -7.047948338,      -3.268749057,       -4.99527253,      -1.598899525,      -6.709626782
          0,           0,       11375,      -7.048045392,      -3.268848027,      -4.995363619,      -1.598996453,      -6.709696941
          0,           0,       11376,      -7.048142678,         -3.268947,      -4.995456391,      -1.599093638,      -6.709767105
          0,           0,       11377,      -7.048239989,      -3.269045975,      -4.995549171,      -1.599190884,      -6.709837273
          0,           0,       11378,      -7.048337289,      -3.269144951,      -4.995643036,      -1.599288111,      -6.709907446
          0,           0,       11379,      -7.048434546,      -3.269243928,      -4.995736266,      -1.599385283,      -6.709977624
          0,           0,       11380,      -7.048531709,      -3.269342906,       -4.99582944,      -1.599482336,      -6.710047807
          0,           0,       11381,      -7.048628885,      -3.269441885,       -4.99592251,      -1.599579369,      -6.710117994
          0,           0,       11382,      -7.048725882,      -3.269540864,       -4.99601509,      -1.599676209,      -6.710188187
          0,           0,       11383,       -7.04882276,      -3.269639844,      -4.996107767,       -1.59977291,      -6.710258384
          0,           0,       11384,      -7.048919535,      -3.269738824,      -4.996199959,      -1.599869491,      -6.710328587
          0,           0,       11385,      -7.049016203,      -3.269837805,      -4.996291937,      -1.599965975,      -6.710398794
          0,           0,       11386,      -7.049112799,      -3.269936787,      -4.996383805,      -1.600062378,      -6.710469006
          0,           0,       11387,      -7.049209266,      -3.270035769,      -4.996475584,       -1.60015865,      -6.710539224
          0,           0,       11388,      -7.049305695,      -3.270134753,      -4.996567084,      -1.600254895,      -6.710609446
          0,           0,       11389,      -7.049402073,      -3.270233737,      -4.996658678,      -1.600351083,      -6.710679673
          0,           0,       11390,      -7.049498471,      -3.270332723,      -4.996750716,      -1.600447299,      -6.710749905
          0,           0,       11391,      -7.049594774,       -3.27043171,      -4.996842174,      -1.600543442,      -6.710820142
          0,           0,       11392,      -7.049691093,      -3.270530698,      -4.996934066,      -1.600639591,      -6.710890383
          0,           0,       11393,      -7.049787447,      -3.270629688,      -4.997026064,      -1.600735778,       -6.71096063
          0,           0,       11394,      -7.049883798,      -3.270728679,       -4.99711812,      -1.600831971,      -6.711030881
          0,           0,       11395,      -7.049980162,      -3.270827672,      -4.997210214,      -1.600928188,      -6.711101137
          0,           0,       11396,      -7.050076546,      -3.270926666,      -4.997302676,      -1.601024417,      -6.711171398
          0,           0,       11397,      -7.050172956,      -3.271025662,      -4.997395181,      -1.601120673,      -6.711241664
          0,           0,       11398,      -7.050269413,      -3.271124659,      -4.997488134,      -1.601216991,      -6.711311935
          0,           0,       11399,      -7.050365833,      -3.271223658,      -4.997580256,      -1.601313271,       -6.71138221
          0,           0,       11400,      -7.050462297,      -3.271322659,      -4.997673336,      -1.601409593,       -6.71145249
          0,           0,       11401,      -7.050558833,      -3.271421661,      -4.997766295,      -1.601505983,      -6.711522775
          0,           0,       11402,      -7.050655387,      -3.271520665,      -4.997858992,      -1.601602403,      -6.711593065
          0,           0,       11403,       -7.05075196,      -3.271619671,      -4.997952084,      -1.601698846,      -6.711663359
          0,           0,       11404,       -7.05084856,      -3.271718678,      -4.998045422,      -1.601795307,      -6.711733658
          0,           0,       11405,      -7.050945168,      -3.271817686,      -4.998138669,      -1.601891778,      -6.711803962
          0,           0,       11406,      -7.051041814,      -3.271916697,      -4.998231679,      -1.601988302,      -6.711874271
          0,           0,       11407,      -7.051138507,      -3.272015709,      -4.998325048,       -1.60208486,      -6.711944584
          0,           0,       11408,      -7.051235175,      -3.272114722,      -4.998418174,      -1.602181397,      -6.712014902
          0,           0,       11409,      -7.051331938,      -3.272213737,       -4.99851194,      -1.602278048,      -6.712085225
          0,           0,       11410,      -7.051428624,      -3.272312754,      -4.998605665,      -1.602374606,      -6.712155552
          0,           0,       11411,      -7.051525377,      -3.272411773,      -4.998698901,      -1.602471234,      -6.712225885
          0,           0,       11412,      -7.051622134,      -3.272510793,      -4.998792699,      -1.602567868,      -6.712296222
          0,           0,       11413,      -7.051718918,      -3.272609814,      -4.998886493,      -1.602664535,      -6.712366563
          0,           0,       11414,       -7.05181569,      -3.272708837,      -4.998980634,      -1.602761192,       -6.71243691
          0,           0,       11415,      -7.051912437,      -3.272807861,      -4.999074318,      -1.602857827,      -6.712507261
          0,           0,       11416,      -7.052009263,      -3.272906887,      -4.999168181,      -1.602954539,      -6.712577617
          0,           0,       11417,      -7.052106062,      -3.273005915,      -4.999262122,      -1.603051234,      -6.712647977
